Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
5546,arena.map,100,5,evaluate_suitability_loose,"[""assembly"", ""crane"", ""crane"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""delivery"", ""scaffolding"", ""excavator"", ""excavator"", ""crane"", ""scaffolding"", ""bricklayer"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""scaffolding"", ""delivery"", ""crane"", ""excavator"", ""delivery"", ""bricklayer"", ""scaffolding"", ""delivery"", ""delivery"", ""scaffolding"", ""bricklayer"", ""assembly"", ""assembly"", ""delivery"", ""excavator"", ""bricklayer"", ""excavator"", ""excavator"", ""scaffolding"", ""delivery"", ""excavator"", ""delivery"", ""delivery"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""assembly"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""excavator"", ""delivery"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""excavator"", ""excavator"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""delivery"", ""assembly"", ""delivery"", ""scaffolding"", ""excavator"", ""scaffolding"", ""delivery"", ""scaffolding"", ""assembly"", ""scaffolding"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""scaffolding"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding""]","[""item elevation"", ""debris"", ""utilities"", ""excavate"", ""item elevation""]"
5547,arena.map,100,5,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""assembly"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""crane"", ""bricklayer"", ""assembly"", ""delivery"", ""bricklayer"", ""bricklayer"", ""delivery"", ""assembly"", ""scaffolding"", ""assembly"", ""assembly"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""assembly"", ""excavator"", ""assembly"", ""scaffolding"", ""excavator"", ""assembly"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""bricklayer"", ""assembly"", ""delivery"", ""assembly"", ""delivery"", ""excavator"", ""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""excavator"", ""crane"", ""assembly"", ""scaffolding"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""excavator"", ""crane"", ""delivery"", ""crane"", ""crane"", ""assembly"", ""scaffolding"", ""assembly"", ""assembly"", ""assembly"", ""delivery"", ""crane"", ""crane"", ""scaffolding"", ""excavator"", ""crane"", ""bricklayer"", ""bricklayer"", ""assembly"", ""crane"", ""excavator"", ""assembly"", ""excavator"", ""crane"", ""assembly"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""delivery"", ""crane"", ""delivery"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""excavator"", ""excavator"", ""crane"", ""scaffolding""]","[""delivery"", ""scaffold"", ""scaffold"", ""lay bricks"", ""item elevation""]"
5548,arena.map,100,5,evaluate_suitability_loose,"[""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""delivery"", ""delivery"", ""assembly"", ""bricklayer"", ""bricklayer"", ""crane"", ""assembly"", ""excavator"", ""delivery"", ""crane"", ""scaffolding"", ""scaffolding"", ""assembly"", ""crane"", ""bricklayer"", ""assembly"", ""delivery"", ""scaffolding"", ""bricklayer"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""scaffolding"", ""excavator"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""excavator"", ""excavator"", ""assembly"", ""assembly"", ""crane"", ""excavator"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""assembly"", ""assembly"", ""bricklayer"", ""scaffolding"", ""excavator"", ""delivery"", ""assembly"", ""scaffolding"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""assembly"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer"", ""excavator"", ""excavator"", ""assembly"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""assembly"", ""crane"", ""crane"", ""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""excavator"", ""assembly"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""excavator"", ""delivery"", ""crane"", ""delivery"", ""bricklayer"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""scaffolding"", ""assembly"", ""scaffolding""]","[""delivery"", ""assembly"", ""delivery"", ""debris"", ""delivery""]"
5549,arena.map,100,5,evaluate_suitability_loose,"[""crane"", ""assembly"", ""delivery"", ""scaffolding"", ""crane"", ""excavator"", ""delivery"", ""bricklayer"", ""excavator"", ""assembly"", ""excavator"", ""assembly"", ""delivery"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""bricklayer"", ""scaffolding"", ""assembly"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""crane"", ""delivery"", ""delivery"", ""bricklayer"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""bricklayer"", ""crane"", ""bricklayer"", ""crane"", ""delivery"", ""assembly"", ""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly"", ""excavator"", ""excavator"", ""delivery"", ""crane"", ""delivery"", ""bricklayer"", ""delivery"", ""crane"", ""excavator"", ""excavator"", ""crane"", ""scaffolding"", ""bricklayer"", ""crane"", ""scaffolding"", ""bricklayer"", ""crane"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""excavator"", ""excavator"", ""assembly"", ""scaffolding"", ""bricklayer"", ""delivery"", ""delivery"", ""bricklayer"", ""bricklayer"", ""crane"", ""excavator"", ""bricklayer"", ""scaffolding"", ""excavator"", ""excavator"", ""assembly"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""delivery"", ""excavator"", ""assembly"", ""crane"", ""scaffolding"", ""assembly"", ""assembly"", ""assembly"", ""assembly""]","[""utilities"", ""lay bricks"", ""delivery"", ""lay bricks"", ""debris""]"
5550,arena.map,100,5,evaluate_suitability_loose,"[""excavator"", ""bricklayer"", ""delivery"", ""excavator"", ""crane"", ""crane"", ""excavator"", ""bricklayer"", ""assembly"", ""crane"", ""scaffolding"", ""scaffolding"", ""delivery"", ""assembly"", ""crane"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding"", ""assembly"", ""assembly"", ""delivery"", ""delivery"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""delivery"", ""delivery"", ""delivery"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""crane"", ""assembly"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery"", ""scaffolding"", ""excavator"", ""excavator"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""crane"", ""delivery"", ""scaffolding"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""delivery"", ""bricklayer"", ""crane"", ""scaffolding"", ""excavator"", ""excavator"", ""excavator"", ""assembly"", ""excavator"", ""crane"", ""crane"", ""assembly"", ""crane"", ""assembly"", ""delivery"", ""scaffolding"", ""assembly"", ""crane"", ""scaffolding"", ""crane"", ""delivery"", ""crane"", ""excavator"", ""assembly"", ""assembly"", ""bricklayer"", ""assembly"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""assembly"", ""assembly"", ""crane"", ""crane"", ""bricklayer"", ""delivery""]","[""delivery"", ""assembly"", ""item elevation"", ""debris"", ""scaffold""]"
5551,arena.map,100,5,evaluate_suitability_loose,"[""scaffolding"", ""bricklayer"", ""delivery"", ""bricklayer"", ""assembly"", ""delivery"", ""excavator"", ""assembly"", ""bricklayer"", ""excavator"", ""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""scaffolding"", ""assembly"", ""delivery"", ""excavator"", ""excavator"", ""excavator"", ""delivery"", ""crane"", ""crane"", ""crane"", ""delivery"", ""crane"", ""assembly"", ""bricklayer"", ""scaffolding"", ""excavator"", ""crane"", ""delivery"", ""assembly"", ""excavator"", ""crane"", ""delivery"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""excavator"", ""bricklayer"", ""bricklayer"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""excavator"", ""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""assembly"", ""crane"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""delivery"", ""bricklayer"", ""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""bricklayer"", ""scaffolding"", ""crane"", ""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""assembly"", ""assembly"", ""assembly"", ""bricklayer"", ""excavator"", ""excavator"", ""delivery"", ""scaffolding"", ""bricklayer""]","[""scaffold"", ""delivery"", ""scaffold"", ""utilities"", ""assembly""]"
5552,arena.map,100,5,evaluate_suitability_loose,"[""delivery"", ""assembly"", ""excavator"", ""excavator"", ""bricklayer"", ""excavator"", ""assembly"", ""bricklayer"", ""crane"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""assembly"", ""assembly"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""delivery"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""crane"", ""scaffolding"", ""bricklayer"", ""excavator"", ""excavator"", ""delivery"", ""assembly"", ""excavator"", ""delivery"", ""bricklayer"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""crane"", ""excavator"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""scaffolding"", ""crane"", ""delivery"", ""scaffolding"", ""bricklayer"", ""delivery"", ""crane"", ""crane"", ""crane"", ""delivery"", ""bricklayer"", ""excavator"", ""crane"", ""assembly"", ""crane"", ""crane"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""crane"", ""scaffolding"", ""crane"", ""crane"", ""assembly"", ""excavator"", ""bricklayer"", ""crane"", ""bricklayer"", ""scaffolding"", ""assembly"", ""assembly"", ""excavator"", ""assembly"", ""crane"", ""excavator"", ""assembly"", ""crane"", ""delivery"", ""crane""]","[""item elevation"", ""debris"", ""scaffold"", ""utilities"", ""delivery""]"
5553,arena.map,100,5,evaluate_suitability_loose,"[""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""crane"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""assembly"", ""assembly"", ""crane"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator"", ""scaffolding"", ""assembly"", ""crane"", ""delivery"", ""delivery"", ""delivery"", ""crane"", ""scaffolding"", ""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""scaffolding"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""delivery"", ""excavator"", ""delivery"", ""scaffolding"", ""delivery"", ""scaffolding"", ""scaffolding"", ""crane"", ""delivery"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""assembly"", ""excavator"", ""crane"", ""scaffolding"", ""assembly"", ""assembly"", ""bricklayer"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding"", ""delivery"", ""assembly"", ""delivery"", ""scaffolding"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""excavator"", ""crane"", ""crane"", ""bricklayer"", ""excavator"", ""crane"", ""crane"", ""assembly"", ""crane"", ""excavator"", ""scaffolding"", ""delivery"", ""delivery"", ""delivery"", ""crane"", ""assembly"", ""bricklayer""]","[""excavate"", ""lay bricks"", ""assembly"", ""assembly"", ""utilities""]"
5554,arena.map,100,5,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""crane"", ""delivery"", ""assembly"", ""assembly"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""delivery"", ""delivery"", ""assembly"", ""crane"", ""crane"", ""bricklayer"", ""assembly"", ""crane"", ""bricklayer"", ""excavator"", ""crane"", ""excavator"", ""crane"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer"", ""excavator"", ""scaffolding"", ""crane"", ""excavator"", ""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""scaffolding"", ""assembly"", ""scaffolding"", ""excavator"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding"", ""scaffolding"", ""delivery"", ""excavator"", ""scaffolding"", ""delivery"", ""bricklayer"", ""bricklayer"", ""assembly"", ""scaffolding"", ""bricklayer"", ""excavator"", ""bricklayer"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""excavator"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""scaffolding"", ""delivery""]","[""lay bricks"", ""delivery"", ""utilities"", ""assembly"", ""scaffold""]"
5555,arena.map,100,5,evaluate_suitability_loose,"[""bricklayer"", ""delivery"", ""delivery"", ""bricklayer"", ""excavator"", ""excavator"", ""scaffolding"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""assembly"", ""excavator"", ""crane"", ""excavator"", ""assembly"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""excavator"", ""delivery"", ""assembly"", ""crane"", ""crane"", ""crane"", ""crane"", ""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""assembly"", ""excavator"", ""delivery"", ""bricklayer"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""assembly"", ""bricklayer"", ""excavator"", ""bricklayer"", ""delivery"", ""excavator"", ""excavator"", ""crane"", ""crane"", ""bricklayer"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""crane"", ""bricklayer"", ""bricklayer"", ""delivery"", ""delivery"", ""assembly"", ""scaffolding"", ""delivery"", ""bricklayer"", ""delivery"", ""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""excavator"", ""scaffolding"", ""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""excavator"", ""crane"", ""scaffolding"", ""delivery"", ""assembly"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""crane"", ""scaffolding"", ""delivery"", ""delivery"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""delivery"", ""excavator""]","[""utilities"", ""debris"", ""scaffold"", ""assembly"", ""excavate""]"
5556,arena.map,100,5,evaluate_suitability_loose,"[""delivery"", ""assembly"", ""assembly"", ""delivery"", ""bricklayer"", ""bricklayer"", ""crane"", ""scaffolding"", ""crane"", ""excavator"", ""bricklayer"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""excavator"", ""crane"", ""bricklayer"", ""delivery"", ""delivery"", ""delivery"", ""delivery"", ""delivery"", ""excavator"", ""scaffolding"", ""scaffolding"", ""delivery"", ""bricklayer"", ""excavator"", ""excavator"", ""scaffolding"", ""assembly"", ""crane"", ""scaffolding"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""crane"", ""crane"", ""assembly"", ""assembly"", ""excavator"", ""excavator"", ""scaffolding"", ""excavator"", ""excavator"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""scaffolding"", ""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""delivery"", ""delivery"", ""bricklayer"", ""crane"", ""assembly"", ""scaffolding"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""assembly"", ""assembly"", ""excavator"", ""excavator"", ""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""crane"", ""excavator"", ""bricklayer"", ""assembly"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""crane"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding"", ""excavator"", ""excavator"", ""assembly"", ""crane"", ""assembly"", ""assembly"", ""excavator"", ""crane"", ""excavator""]","[""assembly"", ""delivery"", ""delivery"", ""utilities"", ""assembly""]"
5557,arena.map,100,5,evaluate_suitability_loose,"[""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""assembly"", ""excavator"", ""assembly"", ""crane"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""excavator"", ""crane"", ""crane"", ""bricklayer"", ""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""delivery"", ""delivery"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""bricklayer"", ""crane"", ""delivery"", ""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""assembly"", ""crane"", ""excavator"", ""delivery"", ""bricklayer"", ""bricklayer"", ""crane"", ""assembly"", ""delivery"", ""delivery"", ""assembly"", ""excavator"", ""crane"", ""excavator"", ""assembly"", ""delivery"", ""excavator"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""crane"", ""excavator"", ""delivery"", ""crane"", ""bricklayer"", ""assembly"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""assembly"", ""crane"", ""assembly"", ""crane"", ""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""assembly"", ""scaffolding"", ""assembly"", ""delivery"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator"", ""delivery"", ""bricklayer"", ""excavator"", ""assembly"", ""assembly""]","[""assembly"", ""excavate"", ""item elevation"", ""item elevation"", ""scaffold""]"
5558,arena.map,100,5,evaluate_suitability_loose,"[""excavator"", ""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""excavator"", ""delivery"", ""crane"", ""delivery"", ""assembly"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""assembly"", ""excavator"", ""excavator"", ""bricklayer"", ""excavator"", ""bricklayer"", ""delivery"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator"", ""delivery"", ""assembly"", ""delivery"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""assembly"", ""excavator"", ""bricklayer"", ""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""excavator"", ""assembly"", ""bricklayer"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly"", ""assembly"", ""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""crane"", ""bricklayer"", ""bricklayer"", ""delivery"", ""crane"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer"", ""excavator"", ""crane"", ""crane"", ""excavator"", ""excavator"", ""bricklayer"", ""delivery"", ""assembly""]","[""item elevation"", ""scaffold"", ""scaffold"", ""delivery"", ""excavate""]"
5559,arena.map,100,5,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""excavator"", ""assembly"", ""delivery"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""delivery"", ""bricklayer"", ""assembly"", ""assembly"", ""excavator"", ""crane"", ""assembly"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""delivery"", ""assembly"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""excavator"", ""crane"", ""bricklayer"", ""excavator"", ""assembly"", ""assembly"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""bricklayer"", ""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""excavator"", ""assembly"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""excavator"", ""excavator"", ""excavator"", ""bricklayer"", ""delivery"", ""assembly"", ""scaffolding"", ""excavator"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""excavator"", ""assembly"", ""assembly"", ""bricklayer"", ""assembly"", ""delivery"", ""assembly"", ""delivery"", ""bricklayer"", ""bricklayer"", ""crane"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly"", ""excavator"", ""scaffolding"", ""assembly"", ""delivery"", ""crane"", ""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""delivery"", ""delivery"", ""bricklayer"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""delivery"", ""excavator"", ""bricklayer"", ""excavator"", ""bricklayer"", ""delivery""]","[""excavate"", ""scaffold"", ""utilities"", ""item elevation"", ""debris""]"
5560,arena.map,100,5,evaluate_suitability_loose,"[""crane"", ""delivery"", ""crane"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""delivery"", ""assembly"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""delivery"", ""scaffolding"", ""excavator"", ""crane"", ""crane"", ""delivery"", ""assembly"", ""excavator"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""excavator"", ""assembly"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding"", ""delivery"", ""excavator"", ""assembly"", ""bricklayer"", ""crane"", ""delivery"", ""excavator"", ""crane"", ""delivery"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery"", ""excavator"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""bricklayer"", ""assembly"", ""delivery"", ""assembly"", ""excavator"", ""excavator"", ""crane"", ""assembly"", ""excavator"", ""delivery"", ""crane"", ""crane"", ""crane"", ""assembly"", ""excavator"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""scaffolding"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""assembly"", ""crane"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""excavator"", ""crane"", ""bricklayer"", ""scaffolding"", ""delivery""]","[""scaffold"", ""excavate"", ""debris"", ""delivery"", ""scaffold""]"
5561,arena.map,100,5,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""crane"", ""bricklayer"", ""scaffolding"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""assembly"", ""excavator"", ""assembly"", ""scaffolding"", ""delivery"", ""delivery"", ""assembly"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""crane"", ""excavator"", ""assembly"", ""excavator"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""scaffolding"", ""crane"", ""scaffolding"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""crane"", ""excavator"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""scaffolding"", ""excavator"", ""crane"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""crane"", ""excavator"", ""scaffolding"", ""excavator"", ""scaffolding"", ""assembly"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""assembly"", ""delivery"", ""scaffolding"", ""bricklayer"", ""assembly"", ""bricklayer"", ""delivery"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""assembly"", ""crane"", ""scaffolding"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""scaffolding"", ""excavator""]","[""assembly"", ""debris"", ""delivery"", ""lay bricks"", ""lay bricks""]"
5562,arena.map,100,5,evaluate_suitability_strict,"[""assembly"", ""excavator"", ""crane"", ""crane"", ""crane"", ""delivery"", ""excavator"", ""crane"", ""crane"", ""crane"", ""assembly"", ""delivery"", ""bricklayer"", ""scaffolding"", ""assembly"", ""crane"", ""bricklayer"", ""crane"", ""bricklayer"", ""assembly"", ""scaffolding"", ""delivery"", ""bricklayer"", ""crane"", ""excavator"", ""bricklayer"", ""crane"", ""delivery"", ""assembly"", ""bricklayer"", ""scaffolding"", ""delivery"", ""excavator"", ""assembly"", ""excavator"", ""delivery"", ""excavator"", ""assembly"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""assembly"", ""assembly"", ""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""excavator"", ""delivery"", ""assembly"", ""crane"", ""assembly"", ""assembly"", ""scaffolding"", ""excavator"", ""bricklayer"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""assembly"", ""bricklayer"", ""crane"", ""scaffolding"", ""crane"", ""excavator"", ""delivery"", ""scaffolding"", ""assembly"", ""assembly"", ""crane"", ""assembly"", ""scaffolding"", ""excavator"", ""bricklayer"", ""excavator"", ""crane"", ""crane"", ""assembly"", ""bricklayer"", ""crane"", ""scaffolding"", ""crane"", ""crane"", ""bricklayer"", ""crane"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""crane"", ""crane"", ""assembly"", ""delivery"", ""crane"", ""bricklayer""]","[""item elevation"", ""delivery"", ""scaffold"", ""excavate"", ""excavate""]"
